"subjs" "group" "conds" "trial" "choice" "rt"
"10916" 19 1 1 116 1 0.55071050811559
"10917" 19 1 1 117 1 0.527842749544419
"10918" 19 1 1 118 1 1.19276405457896
"10919" 19 1 1 119 1 1.23823489227751
"10920" 19 1 1 120 1 1.24478535196139
"10921" 19 1 1 121 1 1.21929036841122
"10922" 19 1 1 122 1 1.56736340518459
"10923" 19 1 1 123 1 4.40676268914156
"10924" 19 1 1 124 1 0.787661863544956
"10925" 19 1 1 125 1 1.55809124134295
"10926" 19 1 1 126 1 0.923627113525756
"10927" 19 1 1 127 1 0.717204843344633
"10928" 19 1 1 128 0 1.74340538368444
"10929" 19 1 1 129 1 0.609990275470307
"10930" 19 1 1 130 1 0.642753484963905
"10931" 19 1 1 131 1 2.32786201973399
"10932" 19 1 1 132 0 2.40487011022423
"10933" 19 1 1 133 1 1.89050610922137
"10934" 19 1 1 134 0 1.28879534426308
"10935" 19 1 1 135 1 0.71387094869162
"10936" 19 1 1 136 1 0.9426518342942
"10937" 19 1 1 137 1 0.514414659179049
"10938" 19 1 1 138 1 2.13800960256974
"10939" 19 1 1 139 1 2.75146216147416
"10940" 19 1 1 140 1 1.38495964845573
"10941" 19 1 1 141 1 1.28173452191846
"10942" 19 1 1 142 1 2.69449137104466
"10943" 19 1 1 143 1 0.954650870971382
"10944" 19 1 1 144 1 3.01054298649449
"10945" 19 1 1 145 0 0.72235774333775
"10946" 19 1 1 146 1 1.19687642468535
"10947" 19 1 1 147 1 0.680185920603108
"10948" 19 1 1 148 1 0.949765053384006
"10949" 19 1 1 149 1 2.11424527351116
"10950" 19 1 1 150 1 1.60332079000608
"10951" 19 1 1 151 1 1.58482006276795
"10952" 19 1 1 152 1 1.89290417548362
"10953" 19 1 1 153 1 1.00415647540614
"10954" 19 1 1 154 1 0.96090151959029
"10955" 19 1 1 155 1 1.2453935997244
"10956" 19 1 1 156 1 0.918099599813111
"10957" 19 1 1 157 1 1.48294833282125
"10958" 19 1 1 158 1 0.405649874183582
"10959" 19 1 1 159 1 1.66155797781819
"10960" 19 1 1 160 1 0.766092652188148
"10961" 19 1 1 161 1 2.87117059352389
"10962" 19 1 1 162 1 0.934067194861826
"10963" 19 1 1 163 1 1.38182698790217
"10964" 19 1 1 164 1 1.02417948739626
"10965" 19 1 1 165 1 1.31589846262056
"10966" 19 1 1 166 1 2.5527863083547
"10967" 19 1 1 167 1 1.03399029264622
"10968" 19 1 1 168 1 1.12602244332666
"10969" 19 1 1 169 1 1.07190606966731
"10970" 19 1 1 170 1 1.03200772554195
"10971" 19 1 1 171 1 0.603216641488951
"10972" 19 1 1 172 1 2.61153914742684
"10973" 19 1 1 173 1 1.47969876965322
"10974" 19 1 1 174 1 0.916707229798194
"10975" 19 1 1 175 1 1.37710778569873
"10976" 19 1 1 176 1 0.687559578568209
"10977" 19 1 1 177 1 1.01317540436028
"10978" 19 1 1 178 1 1.43954425678216
"10979" 19 1 1 179 1 1.02866047711927
"10980" 19 1 1 180 1 1.97833557196101
"10981" 19 1 1 181 1 3.00682958461368
"10982" 19 1 1 182 1 0.740852745728334
"10983" 19 1 1 183 1 1.18435648549953
"10984" 19 1 1 184 1 2.02532727318304
"10985" 19 1 1 185 1 1.85483465422131
"10986" 19 1 1 186 1 0.844875868268544
"10987" 19 1 1 187 1 0.758207141531631
"10988" 19 1 1 188 1 0.738670243883506
"10989" 19 1 1 189 1 1.06107722797198
"10990" 19 1 1 190 1 0.818068968134001
"10991" 19 1 1 191 1 0.998915704054991
"10992" 19 1 1 192 1 0.936831776350271
"10993" 19 1 1 193 1 1.0142073562732
"10994" 19 1 1 194 1 3.7481651533437
"10995" 19 1 1 195 0 2.26459692757577
"10996" 19 1 1 196 1 1.74660620931094
"10997" 19 1 1 197 1 3.8606947061324
"10998" 19 1 1 198 0 0.423302422557492
"10999" 19 1 1 199 1 1.34549137637042
"11000" 19 1 1 200 1 2.88094942514435
"11001" 19 1 2 1 0 0.461654192212503
"11002" 19 1 2 2 1 0.480512215509778
"11003" 19 1 2 3 1 0.459800132746343
"11004" 19 1 2 4 1 0.808760249909479
"11005" 19 1 2 5 1 0.93357627347135
"11006" 19 1 2 6 1 0.492662918626564
"11007" 19 1 2 7 0 1.19958918686165
"11008" 19 1 2 8 1 1.21035706435866
"11009" 19 1 2 9 1 0.835190676511964
"11010" 19 1 2 10 1 1.19495421680901
"11011" 19 1 2 11 1 0.635967219374608
"11012" 19 1 2 12 1 1.14345574849471
"11013" 19 1 2 13 0 2.4066394991104
"11014" 19 1 2 14 0 1.2457601757783
"11015" 19 1 2 15 0 0.395945638462203
"11016" 19 1 2 16 1 0.416110592209268
"11017" 19 1 2 17 1 2.77886123158154
"11018" 19 1 2 18 0 0.742820970021188
"11019" 19 1 2 19 1 1.25625749383052
"11020" 19 1 2 20 0 0.819399017868331
"11021" 19 1 2 21 1 0.679124609839171
"11022" 19 1 2 22 1 1.72742116819462
"11023" 19 1 2 23 1 0.62816815460776
"11024" 19 1 2 24 1 1.04830607246933
"11025" 19 1 2 25 1 1.25119310659193
"11026" 19 1 2 26 1 0.60220473715174
"11027" 19 1 2 27 1 0.882168464135146
"11028" 19 1 2 28 1 0.69882161714579
"11029" 19 1 2 29 1 0.810983472574037
"11030" 19 1 2 30 1 0.33398870314029
"11031" 19 1 2 31 0 1.4415870949768
"11032" 19 1 2 32 1 1.54618787617888
"11033" 19 1 2 33 1 2.01872962691588
"11034" 19 1 2 34 1 4.481438836243
"11035" 19 1 2 35 1 1.88461499958695
"11036" 19 1 2 36 1 0.616259605736937
"11037" 19 1 2 37 1 0.587399392935913
"11038" 19 1 2 38 1 0.329446542613674
"11039" 19 1 2 39 0 1.54068491316377
"11040" 19 1 2 40 1 1.11799580298038
"11041" 19 1 2 41 0 0.507264059846057
"11042" 19 1 2 42 0 1.46158224509726
"11043" 19 1 2 43 1 1.04848273251904
"11044" 19 1 2 44 1 1.06532416320266
"11045" 19 1 2 45 1 3.3743024560262
"11046" 19 1 2 46 1 2.44678383545694
"11047" 19 1 2 47 1 0.828983256211504
"11048" 19 1 2 48 1 1.26373811484035
"11049" 19 1 2 49 1 2.61333965584822
"11050" 19 1 2 50 1 2.04290979525889
"11051" 19 1 2 51 1 1.07257589314342
"11052" 19 1 2 52 1 1.21412436106498
"11053" 19 1 2 53 1 1.5492889232412
"11054" 19 1 2 54 1 1.80830790504976
"11055" 19 1 2 55 0 0.512486146033974
"11056" 19 1 2 56 1 1.26606181578361
"11057" 19 1 2 57 1 0.445999726542505
"11058" 19 1 2 58 0 0.537971289757406
"11059" 19 1 2 59 1 0.846354529157514
"11060" 19 1 2 60 0 1.04647974086227
"11061" 19 1 2 61 1 2.13908357409132
"11062" 19 1 2 62 0 0.567726264745463
"11063" 19 1 2 63 1 0.398870671227807
"11064" 19 1 2 64 1 1.10217385518923
"11065" 19 1 2 65 1 3.80294204569329
"11066" 19 1 2 66 1 1.38162756992062
"11067" 19 1 2 67 1 2.67252776507335
"11068" 19 1 2 68 0 0.827813617073698
"11069" 19 1 2 69 1 0.376662011213135
"11070" 19 1 2 70 1 2.33600746683916
"11071" 19 1 2 71 1 0.56804503377201
"11072" 19 1 2 72 0 2.04597146479995
"11073" 19 1 2 73 1 1.29544114943105
"11074" 19 1 2 74 0 0.707441633111797
"11075" 19 1 2 75 0 0.499169771721819
"11076" 19 1 2 76 0 0.808270220859209
"11077" 19 1 2 77 1 0.88360705753346
"11078" 19 1 2 78 0 0.459521751259686
"11079" 19 1 2 79 1 0.833715407119365
"11080" 19 1 2 80 0 0.798878553478047
"11081" 19 1 2 81 0 0.527897604107624
"11082" 19 1 2 82 1 1.52737340157782
"11083" 19 1 2 83 1 0.637027411027811
"11084" 19 1 2 84 1 1.42244564687274
"11085" 19 1 2 85 1 0.50961760116322
"11086" 19 1 2 86 1 0.569374935137806
"11087" 19 1 2 87 1 0.306927148939343
"11088" 19 1 2 88 0 1.00847981300554
"11089" 19 1 2 89 1 0.692116573063424
"11090" 19 1 2 90 1 1.30293430106691
"11091" 19 1 2 91 1 0.480211471646559
"11092" 19 1 2 92 1 0.37414779249928
"11093" 19 1 2 93 1 1.32015321773081
"11094" 19 1 2 94 0 1.80352548082755
"11095" 19 1 2 95 1 1.00449834924284
"11096" 19 1 2 96 1 0.760874477775302
"11097" 19 1 2 97 1 0.743243996909354
"11098" 19 1 2 98 0 1.25562670264719
"11099" 19 1 2 99 0 0.592445105360122
"11100" 19 1 2 100 1 0.624541727178032
"11101" 19 1 2 101 1 0.856575851092115
"11102" 19 1 2 102 1 0.811717812224291
"11103" 19 1 2 103 1 1.42365127012343
"11104" 19 1 2 104 0 1.05703075904516
"11105" 19 1 2 105 1 1.6613978658542
"11106" 19 1 2 106 1 0.691650042561116
"11107" 19 1 2 107 0 0.362613208683208
"11108" 19 1 2 108 1 0.727948308737716
"11109" 19 1 2 109 0 0.863218782872427
"11110" 19 1 2 110 1 1.54897790856054
"11111" 19 1 2 111 1 1.23577996362257
"11112" 19 1 2 112 0 0.713214281703113
"11113" 19 1 2 113 1 0.506527891656384
"11114" 19 1 2 114 1 1.27470652721962
"11115" 19 1 2 115 1 3.60991329432186
"11116" 19 1 2 116 1 0.610971284440486
"11117" 19 1 2 117 1 0.33465070153703
"11118" 19 1 2 118 0 0.691050665562972
"11119" 19 1 2 119 1 0.875733705333667
"11120" 19 1 2 120 0 0.590439394984627
"11121" 19 1 2 121 1 1.16229300403106
"11122" 19 1 2 122 1 1.87382255212218
"11123" 19 1 2 123 1 0.862551794132451
"11124" 19 1 2 124 1 0.829153994149529
"11125" 19 1 2 125 0 0.822734741152264
"11126" 19 1 2 126 1 0.574246413066285
"11127" 19 1 2 127 0 0.329511396463029
"11128" 19 1 2 128 0 3.05048533514002
"11129" 19 1 2 129 1 0.360688916329993
"11130" 19 1 2 130 0 1.23002966102469
"11131" 19 1 2 131 1 1.1385544937104
"11132" 19 1 2 132 1 0.472609163878951
"11133" 19 1 2 133 1 1.2563426998565
"11134" 19 1 2 134 1 0.744269511382794
"11135" 19 1 2 135 1 1.12034282597224
"11136" 19 1 2 136 1 1.27722190491855
"11137" 19 1 2 137 1 0.885397137357853
"11138" 19 1 2 138 0 0.769476725987392
"11139" 19 1 2 139 1 2.17227101498609
"11140" 19 1 2 140 1 0.491756111384369
"11141" 19 1 2 141 1 0.515441683870507
"11142" 19 1 2 142 0 0.481067705119262
"11143" 19 1 2 143 1 2.21640017718123
"11144" 19 1 2 144 1 0.959462706630351
"11145" 19 1 2 145 1 0.772031607557554
"11146" 19 1 2 146 1 0.55260431256122
"11147" 19 1 2 147 0 0.584919322373811
"11148" 19 1 2 148 1 1.43035027191555
"11149" 19 1 2 149 0 0.411607148728799
"11150" 19 1 2 150 1 0.466222789914813
"11151" 19 1 2 151 1 0.86489361741906
"11152" 19 1 2 152 1 1.4846052503332
"11153" 19 1 2 153 1 2.19842768571572
"11154" 19 1 2 154 1 0.757977050546091
"11155" 19 1 2 155 0 0.735658756643999
"11156" 19 1 2 156 1 0.400677956757834
"11157" 19 1 2 157 1 0.336663854924729
"11158" 19 1 2 158 1 0.829466833522311
"11159" 19 1 2 159 1 0.574529040307738
"11160" 19 1 2 160 1 0.309377709708642
"11161" 19 1 2 161 1 0.791120110295713
"11162" 19 1 2 162 1 0.324692743385676
"11163" 19 1 2 163 0 0.969230444940506
"11164" 19 1 2 164 1 1.73128943340923
"11165" 19 1 2 165 1 0.711081397373462
"11166" 19 1 2 166 0 0.374997085081181
"11167" 19 1 2 167 1 0.758549867044203
"11168" 19 1 2 168 1 1.05259258653875
"11169" 19 1 2 169 1 0.535366062443936
"11170" 19 1 2 170 0 1.1113532262661
"11171" 19 1 2 171 0 0.528767795511289
"11172" 19 1 2 172 1 0.632520497779362
"11173" 19 1 2 173 1 0.805866031485144
"11174" 19 1 2 174 0 0.329327694450039
"11175" 19 1 2 175 0 1.72242467680038
"11176" 19 1 2 176 1 0.775967180983396
"11177" 19 1 2 177 1 1.28116201188322
"11178" 19 1 2 178 0 1.13673015185213
"11179" 19 1 2 179 1 1.62185901426454
"11180" 19 1 2 180 1 0.624909098620992
"11181" 19 1 2 181 1 0.796515803643968
"11182" 19 1 2 182 1 0.718373301460873
"11183" 19 1 2 183 1 1.26244068549899
"11184" 19 1 2 184 1 0.894085279935505
"11185" 19 1 2 185 1 1.34688582064258
"11186" 19 1 2 186 1 1.08462370698596
"11187" 19 1 2 187 1 0.950457972315373
"11188" 19 1 2 188 1 1.11029634894105
"11189" 19 1 2 189 1 1.10799804587034
"11190" 19 1 2 190 1 0.603382921914104
"11191" 19 1 2 191 1 0.830330153434072
"11192" 19 1 2 192 0 1.41264447890199
"11193" 19 1 2 193 0 0.70939678340056
"11194" 19 1 2 194 1 0.66593806769955
"11195" 19 1 2 195 1 1.3728057519733
"11196" 19 1 2 196 1 0.563728023192845
"11197" 19 1 2 197 0 0.927215757888742
"11198" 19 1 2 198 1 1.37604647731269
"11199" 19 1 2 199 1 0.604227461677976
"11200" 19 1 2 200 0 0.530219729795586
"11201" 19 1 3 1 1 1.0439497038261
"11202" 19 1 3 2 1 0.679678383406019
"11203" 19 1 3 3 1 0.813649540580343
"11204" 19 1 3 4 1 0.896352159638889
"11205" 19 1 3 5 1 1.10686417892459
"11206" 19 1 3 6 1 0.590490153991384
"11207" 19 1 3 7 1 0.812454991531325
"11208" 19 1 3 8 1 0.693063533895183
"11209" 19 1 3 9 1 0.67175981456181
"11210" 19 1 3 10 1 0.821171832236927
"11211" 19 1 3 11 1 0.41401441848767
"11212" 19 1 3 12 1 0.552476806739112
"11213" 19 1 3 13 1 1.1015498825768
"11214" 19 1 3 14 1 0.809755115642911
"11215" 19 1 3 15 1 0.621646766639315
"11216" 19 1 3 16 1 0.821479612737196
"11217" 19 1 3 17 1 0.519487255077809
"11218" 19 1 3 18 1 0.658151499429485
"11219" 19 1 3 19 1 0.697276449548779
"11220" 19 1 3 20 1 0.588799707640428
"11221" 19 1 3 21 1 0.744445574630052
"11222" 19 1 3 22 1 0.482073979826178
"11223" 19 1 3 23 1 0.772456670288928
"11224" 19 1 3 24 1 1.14006608145614
"11225" 19 1 3 25 1 0.758329225274036
"11226" 19 1 3 26 1 0.519643185513094
"11227" 19 1 3 27 1 0.461400825303281
"11228" 19 1 3 28 1 0.694148832272971
"11229" 19 1 3 29 1 0.640117091566324
"11230" 19 1 3 30 1 0.583617055372568
"11231" 19 1 3 31 1 1.07702454119455
"11232" 19 1 3 32 1 0.688719291660702
"11233" 19 1 3 33 1 0.970661112079862
"11234" 19 1 3 34 1 0.627134896023199
"11235" 19 1 3 35 1 0.844033241992118
"11236" 19 1 3 36 1 0.590090340744937
"11237" 19 1 3 37 1 1.36796780907619
"11238" 19 1 3 38 1 0.869003202473978
"11239" 19 1 3 39 1 0.458960184677504
"11240" 19 1 3 40 1 0.460553422465455
"11241" 19 1 3 41 1 0.674006685333094
"11242" 19 1 3 42 1 0.638760815679794
"11243" 19 1 3 43 1 1.48176199286571
"11244" 19 1 3 44 1 1.23966421932424
"11245" 19 1 3 45 1 1.6504886963747
"11246" 19 1 3 46 1 1.08688401473523
"11247" 19 1 3 47 1 1.16932396881119
"11248" 19 1 3 48 1 0.752728077256354
"11249" 19 1 3 49 1 0.531408717162442
"11250" 19 1 3 50 1 0.975045894248411
"11251" 19 1 3 51 1 0.507486427485477
"11252" 19 1 3 52 1 0.556152946558781
"11253" 19 1 3 53 1 0.549315869951621
"11254" 19 1 3 54 1 0.78396774884779
"11255" 19 1 3 55 1 0.613004830170656
"11256" 19 1 3 56 1 0.595083002424101
"11257" 19 1 3 57 1 0.566908005287405
"11258" 19 1 3 58 1 0.713239063475514
"11259" 19 1 3 59 1 0.659888708646642
"11260" 19 1 3 60 1 0.747112072602147
"11261" 19 1 3 61 1 0.93739606807055
"11262" 19 1 3 62 1 1.2986716829699
"11263" 19 1 3 63 1 0.529388423911529
"11264" 19 1 3 64 1 0.80341918241512
"11265" 19 1 3 65 1 0.684013949685963
"11266" 19 1 3 66 1 0.617469471784541
"11267" 19 1 3 67 1 0.323100076805335
"11268" 19 1 3 68 1 0.410181855977513
"11269" 19 1 3 69 1 0.756145028437022
"11270" 19 1 3 70 1 0.409599766585743
"11271" 19 1 3 71 1 1.29970773662184
"11272" 19 1 3 72 1 0.756660195399309
"11273" 19 1 3 73 1 2.16219873426575
"11274" 19 1 3 74 1 0.672522662905976
"11275" 19 1 3 75 1 0.471622570919106
"11276" 19 1 3 76 1 0.631029878621688
"11277" 19 1 3 77 1 0.689647175521124
"11278" 19 1 3 78 1 0.480822076328332
"11279" 19 1 3 79 1 0.381588527254993
"11280" 19 1 3 80 1 0.576841737755342
"11281" 19 1 3 81 1 0.50003880640096
"11282" 19 1 3 82 1 1.30085464435513
"11283" 19 1 3 83 1 1.34528388390318
"11284" 19 1 3 84 1 0.609614851293154
"11285" 19 1 3 85 1 0.771742631249828
"11286" 19 1 3 86 1 0.625857136848616
"11287" 19 1 3 87 1 0.451101272363681
"11288" 19 1 3 88 1 1.10015492245718
"11289" 19 1 3 89 1 0.824406836005161
"11290" 19 1 3 90 1 0.572330047826981
"11291" 19 1 3 91 1 0.861085701314034
"11292" 19 1 3 92 1 0.631264322810574
"11293" 19 1 3 93 1 0.821409827269381
"11294" 19 1 3 94 1 0.538871028303402
"11295" 19 1 3 95 1 0.869226879633963
"11296" 19 1 3 96 1 0.557864701179322
"11297" 19 1 3 97 1 0.501436753629474
"11298" 19 1 3 98 1 0.568729734663153
"11299" 19 1 3 99 1 0.660021661742823
"11300" 19 1 3 100 1 0.46804846355156
"11301" 19 1 3 101 1 0.497382989729289
"11302" 19 1 3 102 1 0.797669754635077
"11303" 19 1 3 103 1 0.580448165446287
"11304" 19 1 3 104 1 1.26912873610249
"11305" 19 1 3 105 1 0.620595788691193
"11306" 19 1 3 106 1 0.541296938240062
"11307" 19 1 3 107 1 0.394916694540996
"11308" 19 1 3 108 1 0.432615599354031
"11309" 19 1 3 109 1 0.532511385579128
"11310" 19 1 3 110 1 0.954407359261764
"11311" 19 1 3 111 1 0.614001627080608
"11312" 19 1 3 112 1 0.488372867218684
"11313" 19 1 3 113 1 0.661890616930323
"11314" 19 1 3 114 1 0.888865625764709
"11315" 19 1 3 115 1 0.640186295443214
"11316" 19 1 3 116 1 0.655717910836218
"11317" 19 1 3 117 1 0.989445315624587
"11318" 19 1 3 118 1 0.798893391742138
"11319" 19 1 3 119 1 0.774631510184146
"11320" 19 1 3 120 1 2.21582319028024
"11321" 19 1 3 121 1 0.454009344062768
"11322" 19 1 3 122 1 0.528922581516672
"11323" 19 1 3 123 1 0.620158910037717
"11324" 19 1 3 124 1 0.872408776461845
"11325" 19 1 3 125 1 0.883041439030785
"11326" 19 1 3 126 1 0.695445130838547
"11327" 19 1 3 127 1 0.611097825743258
"11328" 19 1 3 128 1 0.589062822237145
"11329" 19 1 3 129 1 0.947854855498765
"11330" 19 1 3 130 1 0.618415688843001
"11331" 19 1 3 131 1 1.53064693023637
"11332" 19 1 3 132 1 0.914139333503321
"11333" 19 1 3 133 1 0.553361959563335
"11334" 19 1 3 134 1 0.727328994868789
"11335" 19 1 3 135 1 0.907181383864721
"11336" 19 1 3 136 1 0.94720866254298
"11337" 19 1 3 137 1 0.610652571711689
"11338" 19 1 3 138 1 0.481394260482397
"11339" 19 1 3 139 1 0.718050817386946
"11340" 19 1 3 140 1 0.331953544008778
"11341" 19 1 3 141 1 0.718264001153177
"11342" 19 1 3 142 1 0.508173940422246
"11343" 19 1 3 143 1 0.944857537939213
"11344" 19 1 3 144 1 0.387457564730896
"11345" 19 1 3 145 1 0.514605941165937
"11346" 19 1 3 146 1 0.651350331831956
"11347" 19 1 3 147 1 0.609062298918609
"11348" 19 1 3 148 1 0.651708982396172
"11349" 19 1 3 149 1 0.678639101322507
"11350" 19 1 3 150 1 0.471115414282307
"11351" 19 1 3 151 1 0.583743093193043
"11352" 19 1 3 152 1 0.708114236144815
"11353" 19 1 3 153 1 0.585749384652358
"11354" 19 1 3 154 1 1.05454714701092
"11355" 19 1 3 155 1 1.39782118006027
"11356" 19 1 3 156 1 0.421221534130862
"11357" 19 1 3 157 1 0.897997986354632
"11358" 19 1 3 158 1 0.878205339134671
"11359" 19 1 3 159 1 0.915866339842789
"11360" 19 1 3 160 1 0.603839357969584
"11361" 19 1 3 161 1 0.619657783135539
"11362" 19 1 3 162 1 0.950568451128202
"11363" 19 1 3 163 1 0.676864472683053
"11364" 19 1 3 164 1 0.489325292201247
"11365" 19 1 3 165 1 0.847341069245245
"11366" 19 1 3 166 1 0.485158641500864
"11367" 19 1 3 167 1 0.632506022941321
"11368" 19 1 3 168 1 0.567058141112095
"11369" 19 1 3 169 1 0.525871285192901
"11370" 19 1 3 170 1 1.15364603687474
"11371" 19 1 3 171 1 0.727564606930828
"11372" 19 1 3 172 1 0.60527788509219
"11373" 19 1 3 173 1 0.628446474217111
"11374" 19 1 3 174 1 0.580543033837806
"11375" 19 1 3 175 1 1.04148241916136
"11376" 19 1 3 176 1 0.524473626337014
"11377" 19 1 3 177 1 0.652442511714296
"11378" 19 1 3 178 1 0.546092890962493
"11379" 19 1 3 179 1 0.303962433892069
"11380" 19 1 3 180 1 0.452036360422382
"11381" 19 1 3 181 1 0.594241894986248
"11382" 19 1 3 182 1 1.31253094959608
"11383" 19 1 3 183 1 0.407966366678476
"11384" 19 1 3 184 1 0.466323135849787
"11385" 19 1 3 185 1 0.544607984137256
"11386" 19 1 3 186 1 0.763545609761262
"11387" 19 1 3 187 1 0.453923521275632
"11388" 19 1 3 188 1 0.731073022005381
"11389" 19 1 3 189 1 0.668436717455508
"11390" 19 1 3 190 1 0.601464752017288
"11391" 19 1 3 191 1 0.668683162958827
"11392" 19 1 3 192 1 0.48700292468071
"11393" 19 1 3 193 1 0.984430385696003
"11394" 19 1 3 194 1 0.518064151287079
"11395" 19 1 3 195 1 0.739888679815922
"11396" 19 1 3 196 1 1.15625685816561
"11397" 19 1 3 197 1 1.01000176404044
"11398" 19 1 3 198 1 0.756993717470206
"11399" 19 1 3 199 1 0.513481263438473
"11400" 19 1 3 200 1 0.504905272545293
"11401" 20 1 1 1 1 0.160319254528498
"11402" 20 1 1 2 1 0.164670780913439
"11403" 20 1 1 3 1 0.188359785418725
"11404" 20 1 1 4 1 0.162010038213804
"11405" 20 1 1 5 0 0.186857729517156
"11406" 20 1 1 6 0 0.165151231998112
"11407" 20 1 1 7 1 0.186118728087284
"11408" 20 1 1 8 1 0.155676832206547
"11409" 20 1 1 9 0 0.162895623011747
"11410" 20 1 1 10 0 0.203967989037978
"11411" 20 1 1 11 1 0.160935507753398
"11412" 20 1 1 12 1 0.169063573878724
"11413" 20 1 1 13 0 0.170859426064184
"11414" 20 1 1 14 1 0.228789193368517
"11415" 20 1 1 15 1 0.18168666926329
"11416" 20 1 1 16 1 0.188101042366121
"11417" 20 1 1 17 1 0.227358228933765
"11418" 20 1 1 18 1 0.152232283077436
"11419" 20 1 1 19 1 0.203147703571944
"11420" 20 1 1 20 0 0.192348782047629
"11421" 20 1 1 21 1 0.160938137955265
"11422" 20 1 1 22 1 0.172868290646933
"11423" 20 1 1 23 0 0.155294872900937
"11424" 20 1 1 24 0 0.175843283549184
"11425" 20 1 1 25 0 0.189069147078553
"11426" 20 1 1 26 0 0.189426259972621
"11427" 20 1 1 27 0 0.188825333170593
"11428" 20 1 1 28 1 0.164757947077975
"11429" 20 1 1 29 1 0.170173628838267
"11430" 20 1 1 30 1 0.180262835220667
"11431" 20 1 1 31 0 0.183914505586028
"11432" 20 1 1 32 1 0.156661847257754
"11433" 20 1 1 33 1 0.192760771307163
"11434" 20 1 1 34 1 0.168953427939676
"11435" 20 1 1 35 0 0.158645668991841
"11436" 20 1 1 36 0 0.15290536798141
"11437" 20 1 1 37 1 0.181120659141336
"11438" 20 1 1 38 1 0.178525960640749
"11439" 20 1 1 39 1 0.158183470336953
"11440" 20 1 1 40 0 0.158400151208974
"11441" 20 1 1 41 1 0.184804917914327
"11442" 20 1 1 42 1 0.176502308908151
"11443" 20 1 1 43 0 0.171667383835185
"11444" 20 1 1 44 1 0.210805701681878
"11445" 20 1 1 45 1 0.16447551146755
"11446" 20 1 1 46 0 0.173844655300491
"11447" 20 1 1 47 0 0.162982932473999
"11448" 20 1 1 48 0 0.15329149033851
"11449" 20 1 1 49 1 0.208429268651875
"11450" 20 1 1 50 1 0.154828400770202
"11451" 20 1 1 51 1 0.198186390291201
"11452" 20 1 1 52 0 0.161412575743627
"11453" 20 1 1 53 0 0.155192697378341
"11454" 20 1 1 54 1 0.180124072965933
"11455" 20 1 1 55 1 0.168690480307676
"11456" 20 1 1 56 1 0.170860501556657
"11457" 20 1 1 57 0 0.182847855919739
"11458" 20 1 1 58 1 0.180810608881293
"11459" 20 1 1 59 0 0.155839206133736
"11460" 20 1 1 60 1 0.257172676411225
"11461" 20 1 1 61 0 0.166724199677818
"11462" 20 1 1 62 1 0.153386718831724
"11463" 20 1 1 63 1 0.160343654447468
"11464" 20 1 1 64 0 0.155559583448106
"11465" 20 1 1 65 0 0.205768327701371
"11466" 20 1 1 66 1 0.177832082139328
"11467" 20 1 1 67 0 0.239119416008471
"11468" 20 1 1 68 1 0.171545689326478
"11469" 20 1 1 69 0 0.173714647928951
"11470" 20 1 1 70 0 0.179781843118602
"11471" 20 1 1 71 0 0.158534741467098
"11472" 20 1 1 72 1 0.165509984248551
"11473" 20 1 1 73 1 0.166416250978829
"11474" 20 1 1 74 1 0.174862611412536
"11475" 20 1 1 75 1 0.167374832031317
"11476" 20 1 1 76 0 0.153467544201762
"11477" 20 1 1 77 0 0.15852241418045
"11478" 20 1 1 78 0 0.160809595646104
"11479" 20 1 1 79 1 0.162602213293547
"11480" 20 1 1 80 1 0.154985627072863
"11481" 20 1 1 81 1 0.162656352812191
"11482" 20 1 1 82 1 0.162455963365734
"11483" 20 1 1 83 1 0.165176143598044
"11484" 20 1 1 84 1 0.236728754429147
"11485" 20 1 1 85 1 0.167262441384606
"11486" 20 1 1 86 1 0.163586540180724
"11487" 20 1 1 87 1 0.157120800068602
"11488" 20 1 1 88 1 0.182276835149387
"11489" 20 1 1 89 1 0.167666376361623
"11490" 20 1 1 90 1 0.153520901067182
"11491" 20 1 1 91 1 0.240788821120746
"11492" 20 1 1 92 0 0.169517046656227
"11493" 20 1 1 93 0 0.206772553878138
"11494" 20 1 1 94 1 0.161069165257504
"11495" 20 1 1 95 0 0.159689319665777
"11496" 20 1 1 96 1 0.186616268399172
"11497" 20 1 1 97 1 0.188271954024443
"11498" 20 1 1 98 1 0.161041807558155
"11499" 20 1 1 99 0 0.157556628505467
"11500" 20 1 1 100 1 0.152192275407724
"11501" 20 1 1 101 1 0.170932828860357
"11502" 20 1 1 102 1 0.179467230763519
"11503" 20 1 1 103 0 0.161492110193474
"11504" 20 1 1 104 1 0.156692844785517
"11505" 20 1 1 105 1 0.167491908560973
"11506" 20 1 1 106 1 0.178830860397778
"11507" 20 1 1 107 1 0.203887170152506
"11508" 20 1 1 108 1 0.176053022964159
"11509" 20 1 1 109 1 0.15984616894694
"11510" 20 1 1 110 0 0.202802718865452
"11511" 20 1 1 111 1 0.181711448379792
"11512" 20 1 1 112 1 0.156136982839555
"11513" 20 1 1 113 1 0.201958236828912
"11514" 20 1 1 114 0 0.203970538591035
"11515" 20 1 1 115 0 0.20967113410146
"11516" 20 1 1 116 1 0.157973531423369
"11517" 20 1 1 117 0 0.18000092117954
"11518" 20 1 1 118 0 0.17876395606203
"11519" 20 1 1 119 1 0.154955092648976
"11520" 20 1 1 120 0 0.170548375460319
"11521" 20 1 1 121 0 0.156244843103224
"11522" 20 1 1 122 1 0.164676222243113
